genome_origin	qseqid	pident	length	evalue	bitscore	sseqid	stitle
573.78726	573.78726|accn|JBGUDM010000043_1|accn|JBGUDM010000043_1:9;size=6	100.0	38	3.14e-13	75.8	NZ_JBSKBN010000002.1	NZ_JBSKBN010000002.1 Klebsiella pneumoniae strain RC_863 plasmid unnamed1, whole genome shotgun sequence
573.78824	573.78824|accn|JBHFNV010000068_1|accn|JBHFNV010000068_1:37;size=1	96.875	32	2.08e-07	56.0	NZ_JBRJRK010000003.1	NZ_JBRJRK010000003.1 Klebsiella oxytoca strain KLO00107 plasmid p416_KLO00107_3, whole genome shotgun sequence
573.78824	573.78824|accn|JBHFNV010000068_1|accn|JBHFNV010000068_1:38;size=1	100.0	31	3.37e-09	61.9	NZ_JAHBNL010000002.1	NZ_JAHBNL010000002.1 Klebsiella pneumoniae strain S9_CRE9 plasmid pCRE9_1, whole genome shotgun sequence
573.78824	573.78824|accn|JBHFNV010000068_1|accn|JBHFNV010000068_1:44;size=1	96.875	32	2.08e-07	56.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.79227	573.79227|accn|JBDYPO010000004_2|accn|JBDYPO010000004_2:16;size=1	96.429	28	5.08e-05	48.1	NZ_RRNK01000052.1	NZ_RRNK01000052.1 Escherichia coli strain FWSEC0386 map unlocalized plasmid unnamed2 FWSEC0386_contig00033, whole genome shotgun sequence
573.79227	573.79227|accn|JBDYPO010000004_2|accn|JBDYPO010000004_2:26;size=1	100.0	32	8.54e-10	63.9	NZ_JBSMJB010000003.1	NZ_JBSMJB010000003.1 Klebsiella quasipneumoniae strain PS-11 plasmid p2, whole genome shotgun sequence
573.79248	573.79248|accn|JBDYSS010000025_1|accn|JBDYSS010000025_1:12;size=1	96.97	33	6.67e-08	58.0	NZ_JBRAWT010000002.1	NZ_JBRAWT010000002.1 Enterobacter roggenkampii strain 21AR0469 plasmid p21AR0469A, whole genome shotgun sequence
573.79248	573.79248|accn|JBDYSS010000025_1|accn|JBDYSS010000025_1:17;size=2	100.0	32	1.08e-09	63.9	NZ_JBSMIZ010000005.1	NZ_JBSMIZ010000005.1 Klebsiella pneumoniae strain PS-71 plasmid p4, whole genome shotgun sequence
573.79248	573.79248|accn|JBDYSS010000025_1|accn|JBDYSS010000025_1:18;size=1	100.0	33	2.74e-10	65.9	NZ_JBPFFV010000039.1	NZ_JBPFFV010000039.1 Klebsiella pneumoniae strain KP135 plasmid unnamed1, whole genome shotgun sequence
573.79248	573.79248|accn|JBDYSS010000025_1|accn|JBDYSS010000025_1:1;size=2	97.143	35	4.05e-09	61.9	NZ_NBON01000047.1	NZ_NBON01000047.1 Klebsiella pneumoniae strain ARPG-380 map unlocalized plasmid unnamed1 contig47, whole genome shotgun sequence
573.79248	573.79248|accn|JBDYSS010000025_1|accn|JBDYSS010000025_1:2;size=1	100.0	35	1.66e-11	69.9	NZ_NBON01000047.1	NZ_NBON01000047.1 Klebsiella pneumoniae strain ARPG-380 map unlocalized plasmid unnamed1 contig47, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000009_1|accn|JBINMM010000009_1:25;size=1	93.75	32	5.08e-05	48.1	NZ_JAMYDH010000375.1	NZ_JAMYDH010000375.1 Enterobacter asburiae strain ECL402 map unlocalized plasmid unnamed233 contig1586, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000009_1|accn|JBINMM010000009_1:2;size=2	96.154	26	0.000792	44.1	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000009_1|accn|JBINMM010000009_1:32;size=1	100.0	32	8.54e-10	63.9	NZ_JBFCOO010000492.1	NZ_JBFCOO010000492.1 Enterobacter cloacae subsp. cloacae strain SDEclo754 plasmid p1_SDEclo754_OXA-181, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000009_1|accn|JBINMM010000009_1:39;size=1	96.154	26	0.000792	44.1	NZ_PEGZ01000005.1	NZ_PEGZ01000005.1 Serratia marcescens strain 14ES map unlocalized plasmid p14ES-226 tig00000470, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000009_1|accn|JBINMM010000009_1:3;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:11;size=3	91.489	47	8.32e-09	61.9	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:16;size=2	87.692	65	7.06e-10	65.9	NZ_JACGYD010000002.1	NZ_JACGYD010000002.1 Staphylococcus aureus strain SA2010 map unlocalized plasmid unnamed1 NODE_2_length_467021_cov_38.538977, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:18;size=4	91.489	47	8.32e-09	61.9	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:22;size=1	91.837	49	4.47e-10	65.9	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:35;size=1	89.583	48	4.3e-07	56.0	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:3;size=2	88.462	104	2.7699999999999996e-23	111.0	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:4;size=1	87.5	104	6.750000000000001e-21	103.0	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79274	573.79274|accn|JBINMM010000012_2|accn|JBINMM010000012_2:5;size=4	85.156	128	7.94e-21	103.0	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79283	573.79283|accn|JBINLA010000007_1|accn|JBINLA010000007_1:10;size=1	100.0	32	8.54e-10	63.9	NZ_JBRYYQ010000003.1	NZ_JBRYYQ010000003.1 Klebsiella pneumoniae strain MBI-24-2 plasmid pMBI24-2-1, whole genome shotgun sequence
573.79283	573.79283|accn|JBINLA010000007_1|accn|JBINLA010000007_1:4;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.79283	573.79283|accn|JBINLA010000007_1|accn|JBINLA010000007_1:5;size=1	100.0	33	2.31e-10	65.9	NZ_JBSMIU010000002.1	NZ_JBSMIU010000002.1 Klebsiella quasivariicola strain SW-9 plasmid p1, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:10;size=1	90.141	71	9.47e-16	85.7	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:11;size=1	91.935	62	3.01e-15	83.8	NZ_JARYIA010000006.1	NZ_JARYIA010000006.1 Staphylococcus aureus strain GE-MSSA34 plasmid unnamed2, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:1;size=4	88.462	78	4.85e-15	83.8	NZ_SDWQ01000010.1	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:23;size=1	88.235	68	1.42e-11	71.9	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:2;size=1	86.735	98	2.14e-17	91.7	NZ_JACGYC010000002.1	NZ_JACGYC010000002.1 Staphylococcus aureus strain SA2028 map unlocalized plasmid unnamed NODE_2_length_578871_cov_33.101906, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:5;size=1	85.714	98	5.22e-15	83.8	NZ_JBFRBT010000181.1	NZ_JBFRBT010000181.1 Staphylococcus aureus strain SA_D1S_OM_E map unlocalized plasmid unnamed2 k141_202, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:6;size=4	85.714	119	2.67e-20	101.0	NZ_SDWQ01000010.1	NZ_SDWQ01000010.1 Staphylococcus aureus strain SCPM-O-B-8476 map unlocalized plasmid unnamed NODE_10_length_4097_cov_135.559446, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:7;size=3	86.325	117	1.7100000000000003e-21	105.0	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.79403	573.79403|accn|JBHOMB010000012_2|accn|JBHOMB010000012_2:8;size=1	86.747	83	3.22e-13	77.8	NZ_JARYIE010000002.1	NZ_JARYIE010000002.1 Staphylococcus aureus strain GE-MRSA14 plasmid unnamed, whole genome shotgun sequence
573.79411	573.79411|accn|JBHOMJ010000003_1|accn|JBHOMJ010000003_1:14;size=1	100.0	32	8.54e-10	63.9	NZ_JBROXS010000005.1	NZ_JBROXS010000005.1 Klebsiella pneumoniae strain CRKP-C197 plasmid unnamed4, whole genome shotgun sequence
573.79411	573.79411|accn|JBHOMJ010000003_1|accn|JBHOMJ010000003_1:24;size=2	100.0	26	3.25e-06	52.0	NZ_JBPQZI010000005.1	NZ_JBPQZI010000005.1 Klebsiella quasipneumoniae subsp. similipneumoniae strain AC-2025 map unlocalized plasmid unnamed3 MEDLv-4023_AS2_SC25, whole genome shotgun sequence
573.79416	573.79416|accn|JBHOMN010000006_1|accn|JBHOMN010000006_1:8;size=1	100.0	32	8.54e-10	63.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.81198	573.81198|accn|JBIXCB010000001_1|accn|JBIXCB010000001_1:1;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.81211	573.81211|accn|JBIXDB010000001_1|accn|JBIXDB010000001_1:13;size=1	100.0	32	8.54e-10	63.9	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.81211	573.81211|accn|JBIXDB010000001_1|accn|JBIXDB010000001_1:2;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.81211	573.81211|accn|JBIXDB010000001_1|accn|JBIXDB010000001_1:3;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.81211	573.81211|accn|JBIXDB010000001_1|accn|JBIXDB010000001_1:4;size=1	100.0	32	8.54e-10	63.9	NZ_JBSDWY010000004.1	NZ_JBSDWY010000004.1 Klebsiella quasipneumoniae strain 15AR2774 plasmid p15AR2774C, whole genome shotgun sequence
573.81675	573.81675|accn|JBKGQJ010000006_1|accn|JBKGQJ010000006_1:14;size=3	92.683	41	1.09e-07	58.0	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.81675	573.81675|accn|JBKGQJ010000006_1|accn|JBKGQJ010000006_1:24;size=1	92.308	39	1.7e-06	54.0	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.81675	573.81675|accn|JBKGQJ010000006_1|accn|JBKGQJ010000006_1:26;size=2	87.302	63	1.37e-08	61.9	NZ_JARYHX010000005.1	NZ_JARYHX010000005.1 Staphylococcus aureus strain GE-MSSA39 plasmid unnamed3, whole genome shotgun sequence
573.81675	573.81675|accn|JBKGQJ010000006_1|accn|JBKGQJ010000006_1:34;size=1	88.235	51	2.36e-06	54.0	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.81675	573.81675|accn|JBKGQJ010000006_1|accn|JBKGQJ010000006_1:37;size=1	90.196	51	8.32e-09	61.9	NZ_JBSJXU010000003.1	NZ_JBSJXU010000003.1 Enterococcus alishanensis strain JNUCC 77 plasmid unnamed2, whole genome shotgun sequence
573.81675	573.81675|accn|JBKGQJ010000006_1|accn|JBKGQJ010000006_1:39;size=1	87.302	63	1.1e-08	61.9	NZ_JARYIA010000006.1	NZ_JARYIA010000006.1 Staphylococcus aureus strain GE-MSSA34 plasmid unnamed2, whole genome shotgun sequence
573.81683	573.81683|accn|JBKFZS010000002_1|accn|JBKFZS010000002_1:2;size=2	100.0	33	2.59e-10	65.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.81683	573.81683|accn|JBKFZS010000002_1|accn|JBKFZS010000002_1:3;size=4	100.0	33	2.88e-10	65.9	NZ_JBPSJV010000002.1	NZ_JBPSJV010000002.1 Klebsiella variicola strain 5-4756 plasmid p_contig2, whole genome shotgun sequence
573.81683	573.81683|accn|JBKFZS010000002_2|accn|JBKFZS010000002_2:3;size=1	100.0	33	2.59e-10	65.9	NZ_JBRTYI010000005.1	NZ_JBRTYI010000005.1 Klebsiella pneumoniae strain KP1 plasmid pKP1-pls4, whole genome shotgun sequence
573.81685	573.81685|accn|JBKFZV010000005_1|accn|JBKFZV010000005_1:33;size=2	100.0	33	2.31e-10	65.9	NZ_JBSSPQ010000003.1	NZ_JBSSPQ010000003.1 Shigella boydii strain FB321 plasmid pFB321b, whole genome shotgun sequence
573.81685	573.81685|accn|JBKFZV010000005_1|accn|JBKFZV010000005_1:37;size=2	100.0	33	2.31e-10	65.9	NZ_JBSMIZ010000002.1	NZ_JBSMIZ010000002.1 Klebsiella pneumoniae strain PS-71 plasmid p1, whole genome shotgun sequence
573.81685	573.81685|accn|JBKFZV010000005_1|accn|JBKFZV010000005_1:7;size=2	93.333	30	0.000845	44.1	NZ_JBRAWZ010000002.1	NZ_JBRAWZ010000002.1 Enterobacter kobei strain 23AR0093 plasmid p23AR0093A, whole genome shotgun sequence
573.81886	573.81886|accn|JBKOTL010000081_3|accn|JBKOTL010000081_3:2;size=1	100.0	56	1.03e-23	111.0	NZ_JBQZTT010000002.1	NZ_JBQZTT010000002.1 Klebsiella variicola strain Kv7 plasmid unnamed, whole genome shotgun sequence
573.83475	573.83475|accn|JBLAWS010000002_1|accn|JBLAWS010000002_1:9;size=1	100.0	32	8.54e-10	63.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.84204	573.84204|accn|JBLXUX010000004_1|accn|JBLXUX010000004_1:13;size=1	96.875	32	2.08e-07	56.0	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.84204	573.84204|accn|JBLXUX010000004_1|accn|JBLXUX010000004_1:16;size=1	100.0	32	8.54e-10	63.9	NZ_JASISD010000003.1	NZ_JASISD010000003.1 Klebsiella pneumoniae strain CS00367 plasmid p1_CS00367, whole genome shotgun sequence
573.84204	573.84204|accn|JBLXUX010000004_1|accn|JBLXUX010000004_1:23;size=1	100.0	32	8.54e-10	63.9	NZ_JBRAVK010000003.1	NZ_JBRAVK010000003.1 Klebsiella quasipneumoniae strain 24AR0184 plasmid p24AR0184B, whole genome shotgun sequence
573.84204	573.84204|accn|JBLXUX010000004_1|accn|JBLXUX010000004_1:9;size=1	100.0	31	3.37e-09	61.9	NZ_JBSQHF010000002.1	NZ_JBSQHF010000002.1 Klebsiella pneumoniae strain L20 map unlocalized plasmid unnamed contig_3, whole genome shotgun sequence
573.9771	573.9771|accn|NBOR01000049_1|accn|NBOR01000049_1:15;size=1	100.0	38	3.14e-13	75.8	NZ_NBOR01000049.1	NZ_NBOR01000049.1 Klebsiella pneumoniae strain ARP-664 map unlocalized plasmid unnamed9 contig49, whole genome shotgun sequence
573.9771	573.9771|accn|NBOR01000049_1|accn|NBOR01000049_1:16;size=1	100.0	37	1.18e-12	73.8	NZ_JBSKBN010000002.1	NZ_JBSKBN010000002.1 Klebsiella pneumoniae strain RC_863 plasmid unnamed1, whole genome shotgun sequence
573.9821	573.9821|accn|NGUA01000001_3|accn|NGUA01000001_3:2;size=5	96.97	33	7.38e-08	58.0	NZ_JAMOLP010000004.1	NZ_JAMOLP010000004.1 Klebsiella pneumoniae strain Z0117KP0043 plasmid pZ0117KP0043-1, whole genome shotgun sequence
573.9821	573.9821|accn|NGUA01000001_3|accn|NGUA01000001_3:6;size=8	100.0	33	3.03e-10	65.9	NZ_JBBPBW010000028.1	NZ_JBBPBW010000028.1 Klebsiella pneumoniae strain KPN_004 plasmid pIncFIB(K), whole genome shotgun sequence
573.9871	573.9871|accn|FWGT01000005_2|accn|FWGT01000005_2:10;size=1	100.0	33	2.31e-10	65.9	NZ_JBROXS010000002.1	NZ_JBROXS010000002.1 Klebsiella pneumoniae strain CRKP-C197 plasmid unnamed1, whole genome shotgun sequence
573.9871	573.9871|accn|FWGT01000005_2|accn|FWGT01000005_2:19;size=1	93.939	33	1.37e-05	50.1	NZ_JBRAVJ010000003.1	NZ_JBRAVJ010000003.1 Enterobacter cloacae strain 20AR0121 plasmid p20AR0121B, whole genome shotgun sequence
573.9911	573.9911|accn|FWIQ01000013-1_1|accn|FWIQ01000013-1_1:2;size=10	100.0	41	5.82e-15	81.8	NZ_NTGK01000110.1	NZ_NTGK01000110.1 Klebsiella pneumoniae strain B04 map unlocalized plasmid pB04 P51, whole genome shotgun sequence
573.9911	573.9911|accn|FWIQ01000013-1_1|accn|FWIQ01000013-1_1:6;size=9	100.0	40	2.2e-14	79.8	NZ_JBRTYH010000002.1	NZ_JBRTYH010000002.1 Klebsiella pneumoniae strain KP6 plasmid pKP6-pls1, whole genome shotgun sequence
573.9914	573.9914|accn|FWIM01000011_1|accn|FWIM01000011_1:11;size=2	100.0	38	3.14e-13	75.8	NZ_JBRYYQ010000003.1	NZ_JBRYYQ010000003.1 Klebsiella pneumoniae strain MBI-24-2 plasmid pMBI24-2-1, whole genome shotgun sequence
573.9914	573.9914|accn|FWIM01000011_1|accn|FWIM01000011_1:14;size=6	100.0	45	2.69e-17	89.7	NZ_JBRYHH010000001.1	NZ_JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence
573.9914	573.9914|accn|FWIM01000011_1|accn|FWIM01000011_1:18;size=5	100.0	38	3.14e-13	75.8	NZ_JBRYYQ010000003.1	NZ_JBRYYQ010000003.1 Klebsiella pneumoniae strain MBI-24-2 plasmid pMBI24-2-1, whole genome shotgun sequence
573.9914	573.9914|accn|FWIM01000011_1|accn|FWIM01000011_1:21;size=5	100.0	43	3.88e-16	85.7	NZ_JBRYHH010000001.1	NZ_JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence
573.9914	573.9914|accn|FWIM01000011_1|accn|FWIM01000011_1:5;size=5	100.0	42	1.47e-15	83.8	NZ_JBRYHH010000001.1	NZ_JBRYHH010000001.1 Klebsiella pneumoniae strain KP4 plasmid pKP4_p1, whole genome shotgun sequence
573.9914	573.9914|accn|FWIM01000011_1|accn|FWIM01000011_1:7;size=6	100.0	43	3.88e-16	85.7	NZ_JBSKBN010000002.1	NZ_JBSKBN010000002.1 Klebsiella pneumoniae strain RC_863 plasmid unnamed1, whole genome shotgun sequence
573.9964	573.9964|accn|FWKS01000005_1|accn|FWKS01000005_1:25;size=1	96.154	26	0.000792	44.1	NZ_RRJA01000147.1	NZ_RRJA01000147.1 Escherichia coli strain FWSEC0258 map unlocalized plasmid unnamed5 FWSEC0258_contig00007, whole genome shotgun sequence
573.9964	573.9964|accn|FWKS01000005_1|accn|FWKS01000005_1:5;size=1	100.0	26	3.25e-06	52.0	NZ_JAAALJ010000005.1	NZ_JAAALJ010000005.1 Escherichia coli strain FHI_NMBU_08 plasmid pFHI_NMBU_08_1, whole genome shotgun sequence
